-0.28622 0
-0.25423 0.625

-0.225807 0.625
-0.18668 1.25

-0.204236 1.25
-0.179705 1.875

-0.180783 1.875
-0.133581 2.5

-0.126578 2.5
-0.0685553 3.125

-0.065002 3.125
-0.0172691 3.75

-0.0175272 3.75
0 4.09093

-5.06679e-06 15.625
-6.38934e-05 16.25

-6.11744e-05 16.25
-0.000107669 16.875

-0.000109095 16.875
-0.000145842 17.5

-0.000144399 17.5
-0.000171429 18.125

-0.000172056 18.125
-0.000191 18.75

-0.000190381 18.75
-0.000201221 19.375

-0.000201357 19.375
-0.000205061 20

0 4.11976
0.0131218 4.375

0.0121349 4.375
0.0341201 5

0.0365385 5
0.0471999 5.625

0.046668 5.625
0.0422323 6.25

0.0396137 6.25
0.0263819 6.875

0.0243792 6.875
0.0115937 7.5

0.0113002 7.5
0.00355342 8.125

0.00411818 8.125
0.00086771 8.75

0.00136717 8.75
0.000484538 9.375

0.00076438 9.375
0.00069098 10

0.000763879 10
0.000794232 10.625

0.000805416 10.625
0.000771357 11.25

0.000762924 11.25
0.00065895 11.875

0.000645883 11.875
0.000514996 12.5

0.000515577 12.5
0.000382748 13.125

0.000375095 13.125
0.000254466 13.75

0.000259557 13.75
0.000156251 14.375

0.000151837 14.375
6.45011e-05 15

0 15.6033
6.88511e-05 15

