-0.309286 0
-0.292835 0.625

-0.306145 0.625
-0.230175 1.25

-0.199488 1.25
-0.0987517 1.875

-0.0984091 1.875
-0.0349649 2.5

-0.0424981 2.5
-0.00196467 3.125

-0.000532194 3.125
0 3.13632

0 12.7931
-3.39751e-05 13.125

-3.48188e-05 13.125
-8.91976e-05 13.75

-8.9078e-05 13.75
-0.000133891 14.375

-0.000132979 14.375
-0.000170287 15

-0.00017079 15
-0.000201411 15.625

-0.000200435 15.625
-0.000225315 16.25

-0.000225861 16.25
-0.000245858 16.875

-0.000245125 16.875
-0.000260612 17.5

-0.000260998 17.5
-0.000272669 18.125

-0.000272236 18.125
-0.000280186 18.75

-0.000280366 18.75
-0.000285104 19.375

-0.00028495 19.375
-0.000286427 20

0 3.13162
0.0290771 3.75

0.0310225 3.75
0.0420674 4.375

0.0396842 4.375
0.033255 5

0.0299174 5
0.0174555 5.625

0.0162672 5.625
0.0068244 6.25

0.00720676 6.25
0.00239496 6.875

0.00286248 6.875
0.000981939 7.5

0.00134676 7.5
0.000732805 8.125

0.000806776 8.125
0.000581813 8.75

0.000650302 8.75
0.000529411 9.375

0.000510603 9.375
0.000394422 10

0.000410327 10
0.000304662 10.625

0.000292543 10.625
0.000189822 11.25

0.000195861 11.25
0.000108245 11.875

0.000104645 11.875
2.72551e-05 12.5

0 12.7772
2.838e-05 12.5

