0 2.56968
0.00213251 2.57812

0.00215821 2.57812
0.00694121 2.59766

0.00694197 2.59766
0.0115767 2.61719

0.0115779 2.61719
0.0160604 2.63672

0.0160731 2.63672
0.0195312 2.65234

0.0195312 2.65258
0.0203438 2.65625

0.0203856 2.65625
0.0245423 2.67578

0.024545 2.67578
0.0285302 2.69531

0.0285319 2.69531
0.0323369 2.71484

0.0323381 2.71484
0.0359572 2.73438

0.035962 2.73438
0.0390625 2.75204

0.0390625 2.75228
0.0393483 2.75391

0.0393872 2.75391
0.0426228 2.77344

0.0426234 2.77344
0.0456642 2.79297

0.0456645 2.79297
0.0485087 2.8125

0.0485087 2.8125
0.0511557 2.83203

0.0511558 2.83203
0.0536056 2.85156

0.0536058 2.85156
0.0558576 2.87109

0.055858 2.87109
0.0579103 2.89062

0.0579128 2.89062
0.0585938 2.89779

0.0585938 2.89786
0.0597614 2.91016

0.0597644 2.91016
0.0614236 2.92969

0.061423 2.92969
0.0628866 2.94922

0.0628856 2.94922
0.0641567 2.96875

0.0641562 2.96875
0.0652378 2.98828

0.065237 2.98828
0.0661317 3.00781

0.0661311 3.00781
0.0668417 3.02734

0.0668415 3.02734
0.0673695 3.04688

0.0673691 3.04688
0.0677154 3.06641

0.0677145 3.06641
0.0678818 3.08594

0.0678816 3.08594
0.0678723 3.10547

0.0678726 3.10547
0.0676866 3.125

0.0676858 3.125
0.0673241 3.14453

0.0673233 3.14453
0.0667891 3.16406

0.06679 3.16406
0.066083 3.18359

0.0660834 3.18359
0.0652013 3.20312

0.0651999 3.20312
0.0641444 3.22266

0.064144 3.22266
0.0629189 3.24219

-3.63596 0
-3.63281 0.0081378

-3.63281 0.00982692
-3.62869 0.0195312

-3.62604 0.0195312
-3.61328 0.0318973

-3.61328 0.0353641
-3.59762 0.0390625

-3.60046 0.0390625
-3.59375 0.0404711

-3.59375 0.038069
-3.57422 0.0254374

-3.56183 0
-3.56834 0.0195312

-3.57422 0.0320104
-3.5635 0.0195312

-3.59375 0.0395925
-3.59236 0.0390625

-3.55469 0.0198116
-3.55453 0.0195312

0.0629203 3.24219
0.0615238 3.26172

0.061523 3.26172
0.0599539 3.28125

0.0585938 3.29666
0.0582286 3.30078

0.0582214 3.30078
0.056335 3.32031

0.0585938 3.29652
0.0599464 3.28125

