0 0 0 1999.36 -5.00129 13.3374
20 0.01 0 1999.36 -5.00129 13.3367
33 0.02 0 1999.36 -5.00129 13.3367
45 0.03 0 1999.36 -5.00129 13.3367
57 0.04 0 1999.36 -5.0013 13.3367
69 0.05 0 1999.36 -5.0013 13.3367
80 0.06 0 1999.36 -5.0013 13.3367
91 0.07 0 1999.36 -5.0013 13.3367
102 0.08 0 1999.36 -5.00131 13.3367
113 0.09 0 1999.36 -5.00131 13.3367
124 0.1 0 1999.36 -5.00131 13.3367
135 0.11 0 1999.36 -5.00132 13.3367
146 0.12 0 1999.36 -5.00132 13.3367
157 0.13 0 1999.36 -5.00133 13.3367
168 0.14 0 1999.36 -5.00133 13.3367
179 0.15 0 1999.36 -5.00134 13.3367
190 0.16 0 1999.36 -5.00134 13.3367
201 0.17 0 1999.36 -5.00135 13.3367
212 0.18 0 1999.36 -5.00136 13.3367
223 0.19 0 1999.36 -5.00136 13.3367
234 0.2 0 1999.36 -5.00137 13.3367
245 0.21 0 1999.36 -5.00138 13.3366
256 0.22 0 1999.36 -5.00139 13.3366
267 0.23 0 1999.36 -5.0014 13.3366
278 0.24 0 1999.36 -5.00141 13.3366
289 0.25 0 1999.36 -5.00141 13.3366
300 0.26 0 1999.36 -5.00142 13.3366
311 0.27 0 1999.36 -5.00143 13.3365
322 0.28 0 1999.36 -5.00144 13.3365
333 0.29 0 1999.36 -5.00145 13.3365
344 0.3 0 1999.36 -5.00146 13.3365
355 0.31 0 1999.36 -5.00147 13.3365
367 0.32 0 1999.36 -5.00148 13.3364
380 0.33 0 1999.36 -5.00149 13.3364
395 0.34 0 1999.36 -5.00149 13.3364
411 0.35 0 1999.36 -5.0015 13.3364
430 0.36 0 1999.36 -5.00151 13.3363
502 0.37 0 1999.36 -5.00152 13.3363
573 0.38 0 1999.36 -5.00152 13.3363
648 0.39 0 1999.36 -5.00153 13.3363
701 0.4 0 1999.36 -5.00153 13.3363
744 0.41 0 1999.36 -5.00153 13.3362
781 0.42 0 1999.36 -5.00154 13.3362
781 0.42 1 0.000201158 -0.153536 0.0331125
824 0.43 0 1999.36 -5.00154 13.3362
824 0.43 1 0.000201148 0.155717 0.0427268
860 0.44 0 1999.36 -5.00154 13.3362
860 0.44 1 0.000201101 0.465006 0.04324
897 0.45 0 1999.36 -5.00154 13.3362
897 0.45 1 0.000200932 0.778961 0.0351337
934 0.46 0 1999.36 -5.00154 13.3362
934 0.46 1 0.000201147 1.09418 0.0402638
971 0.47 0 1999.36 -5.00155 13.3362
971 0.47 1 0.00020112 1.40551 0.0467112
1008 0.48 0 1999.36 -5.00155 13.3362
1008 0.48 1 0.000201096 1.71527 0.0409751
1045 0.49 0 1999.36 -5.00155 13.3362
1045 0.49 1 0.000201084 2.02218 0.0369787
1083 0.5 0 1999.36 -5.00155 13.3362
1083 0.5 1 0.000201048 2.31679 0.0368753
1121 0.51 0 1999.36 -5.00155 13.3362
1121 0.51 1 0.000201028 2.59651 0.0346188
1159 0.52 0 1999.36 -5.00155 13.3361
1159 0.52 1 0.000200977 2.8589 0.0322294
1195 0.53 0 1999.36 -5.00155 13.3362
1195 0.53 1 0.000517325 1.4033 0.0524989
1195 0.53 2 0.000201016 3.1062 0.0310637
1229 0.54 0 1999.36 -5.00155 13.3361
1229 0.54 1 0.000517274 1.55229 0.0536634
1229 0.54 2 0.00020079 3.34237 0.0316432
1262 0.55 0 1999.36 -5.00155 13.3361
1262 0.55 1 0.000517325 1.70227 0.0553505
1262 0.55 2 0.000200957 3.56802 0.0322765
1295 0.56 0 1999.36 -5.00155 13.3361
1295 0.56 1 0.000517325 1.85258 0.0553456
1295 0.56 2 0.000200913 3.78285 0.031918
1327 0.57 0 1999.36 -5.00155 13.3361
1327 0.57 1 0.00051728 2.00338 0.0538616
1327 0.57 2 0.000200854 3.9877 0.0317267
1357 0.58 0 1999.36 -5.00155 13.3361
1357 0.58 1 0.000517155 2.15435 0.0530602
1357 0.58 2 0.000200705 4.18398 0.0322701
1386 0.59 0 1999.35 -5.00156 13.3361
1386 0.59 1 0.000887476 1.87687 0.0723046
1386 0.59 2 0.000517325 2.30564 0.0536272
1386 0.59 3 0.000200844 4.3728 0.0328866
