-0.5 7.79624e-05 
-0.49 0.0051846 
-0.48 0.0102912 
-0.47 0.0153979 
-0.46 0.0206198 
-0.45 0.0258583 
-0.44 0.0310967 
-0.43 0.0363351 
-0.42 0.0415736 
-0.41 0.046812 
-0.4 0.0522919 
-0.39 0.0579166 
-0.38 0.0635412 
-0.37 0.0691659 
-0.36 0.0747906 
-0.35 0.0804153 
-0.34 0.0862821 
-0.33 0.0925524 
-0.32 0.0988226 
-0.31 0.105093 
-0.3 0.111363 
-0.29 0.117633 
-0.28 0.124018 
-0.27 0.131201 
-0.26 0.138384 
-0.25 0.145568 
-0.24 0.152751 
-0.23 0.159934 
-0.22 0.167118 
-0.21 0.17534 
-0.2 0.183711 
-0.19 0.192082 
-0.18 0.200453 
-0.17 0.208824 
-0.16 0.217195 
-0.15 0.226483 
-0.14 0.236321 
-0.13 0.246158 
-0.12 0.255996 
-0.11 0.265833 
-0.1 0.275671 
-0.09 0.286163 
-0.08 0.297746 
-0.07 0.309329 
-0.06 0.320911 
-0.05 0.332494 
-0.04 0.344077 
-0.03 0.355912 
-0.02 0.369515 
-0.01 0.383118 
3.08781e-16 0.39672 
0.01 0.410323 
0.02 0.423926 
0.03 0.437528 
0.04 0.450614 
0.05 0.463627 
0.06 0.476639 
0.07 0.489652 
0.08 0.502664 
0.09 0.515676 
0.1 0.527157 
0.11 0.537718 
0.12 0.548279 
0.13 0.55884 
0.14 0.569401 
0.15 0.579963 
0.16 0.59038 
0.17 0.600558 
0.18 0.610736 
0.19 0.620914 
0.2 0.631092 
0.21 0.64127 
0.22 0.651574 
0.23 0.662765 
0.24 0.673956 
0.25 0.685147 
0.26 0.696338 
0.27 0.707529 
0.28 0.71872 
0.29 0.730682 
0.3 0.742754 
0.31 0.754826 
0.32 0.766898 
0.33 0.778969 
0.34 0.791041 
0.35 0.80355 
0.36 0.816321 
0.37 0.829092 
0.38 0.841863 
0.39 0.854635 
0.4 0.867406 
0.41 0.88035 
0.42 0.893582 
0.43 0.906814 
0.44 0.920046 
0.45 0.933278 
0.46 0.94651 
0.47 0.959765 
0.48 0.973176 
0.49 0.986588 
