-4 0.612837 
-3.92 0.610096 
-3.84 0.607029 
-3.76 0.603866 
-3.68 0.601213 
-3.6 0.599229 
-3.52 0.597475 
-3.44 0.595819 
-3.36 0.594258 
-3.28 0.592834 
-3.2 0.591679 
-3.12 0.590826 
-3.04 0.590232 
-2.96 0.58986 
-2.88 0.589689 
-2.8 0.589684 
-2.72 0.589845 
-2.64 0.590234 
-2.56 0.590889 
-2.48 0.591871 
-2.4 0.593143 
-2.32 0.594616 
-2.24 0.596219 
-2.16 0.597938 
-2.08 0.599934 
-2 0.602609 
-1.92 0.605895 
-1.84 0.609093 
-1.76 0.611994 
-1.68 0.614598 
-1.6 0.616927 
-1.52 0.618814 
-1.44 0.62033 
-1.36 0.621566 
-1.28 0.622555 
-1.2 0.623299 
-1.12 0.62386 
-1.04 0.624255 
-0.96 0.624481 
-0.88 0.624547 
-0.8 0.624467 
-0.72 0.62424 
-0.64 0.623832 
-0.56 0.623254 
-0.48 0.622494 
-0.4 0.621521 
-0.32 0.620297 
-0.24 0.618832 
-0.16 0.617136 
-0.08 0.615196 
2.47025e-15 0.612839 
0.08 0.610095 
0.16 0.607027 
0.24 0.603864 
0.32 0.60121 
0.4 0.599225 
0.48 0.59747 
0.56 0.595815 
0.64 0.594253 
0.72 0.592829 
0.8 0.591674 
0.88 0.59082 
0.96 0.590226 
1.04 0.589854 
1.12 0.589683 
1.2 0.589678 
1.28 0.589839 
1.36 0.590228 
1.44 0.590883 
1.52 0.591865 
1.6 0.593137 
1.68 0.59461 
1.76 0.596213 
1.84 0.597931 
1.92 0.599928 
2 0.602602 
2.08 0.605889 
2.16 0.609086 
2.24 0.611988 
2.32 0.614592 
2.4 0.61692 
2.48 0.618808 
2.56 0.620324 
2.64 0.62156 
2.72 0.622549 
2.8 0.623293 
2.88 0.623854 
2.96 0.624249 
3.04 0.624475 
3.12 0.624541 
3.2 0.624462 
3.28 0.624234 
3.36 0.623826 
3.44 0.623248 
3.52 0.622488 
3.6 0.621514 
3.68 0.620291 
3.76 0.618825 
3.84 0.617129 
3.92 0.61519 
