-1.99219 0.429688 2.5 0.078125 hx
-1.99219 0.507812 2.5 0.078125 hx
-1.91406 0.273438 0.5 0.078125 hx
-1.91406 0.351562 0.5 0.078125 hx
-1.91406 0.429688 1.5 0.078125 hx
-1.91406 0.351562 0.5 0.078125 hx
-1.91406 0.429688 1.5 0.078125 hx
-1.91406 0.507812 1.5 0.078125 hx
-1.99219 0.429688 2.5 0.078125 hx
-1.99219 0.507812 2.5 0.078125 hx
-1.99219 0.585938 3.5 0.078125 hx
-1.99219 0.507812 2.5 0.078125 hx
-1.99219 0.585938 3.5 0.078125 hx
-1.99219 0.664062 4.5 0.078125 hx
-1.91406 0.429688 1.5 0.078125 hx
-1.91406 0.507812 1.5 0.078125 hx
-1.91406 0.585938 2.5 0.078125 hx
-1.91406 0.507812 1.5 0.078125 hx
-1.91406 0.585938 2.5 0.078125 hx
-1.91406 0.664062 3.5 0.078125 hx
-2.14844 0.585938 5.5 0.078125 hx
-2.07031 0.585938 4.5 0.078125 hx
-2.07031 0.664062 5.5 0.078125 hx
-2.07031 0.664062 5.5 0.078125 hx
-1.99219 0.585938 3.5 0.078125 hx
-1.99219 0.664062 4.5 0.078125 hx
-1.99219 0.742188 5.5 0.078125 hx
-1.99219 0.664062 4.5 0.078125 hx
-1.99219 0.742188 5.5 0.078125 hx
-1.91406 0.585938 2.5 0.078125 hx
-1.91406 0.664062 3.5 0.078125 hx
-1.91406 0.742188 4.5 0.078125 hx
-1.91406 0.664062 3.5 0.078125 hx
-1.91406 0.742188 4.5 0.078125 hx
-1.91406 0.820312 5.5 0.078125 hx
-1.99219 0.742188 5.5 0.078125 hx
-1.91406 0.742188 4.5 0.078125 hx
-1.91406 0.820312 5.5 0.078125 hx
-1.91406 0.820312 5.5 0.078125 hx
-1.83594 -0.0390625 -1.5 0.078125 hx
-1.83594 0.0390625 -1.5 0.078125 hx
-1.83594 0.117188 -1.5 0.078125 hx
-1.83594 0.0390625 -1.5 0.078125 hx
-1.83594 0.117188 -1.5 0.078125 hx
-1.83594 0.195312 -1.5 0.078125 hx
-1.75781 -0.0390625 -2.5 0.078125 hx
-1.75781 0.0390625 -2.5 0.078125 hx
-1.75781 0.117188 -2.5 0.078125 hx
-1.75781 0.0390625 -2.5 0.078125 hx
-1.75781 0.117188 -2.5 0.078125 hx
-1.75781 0.195312 -2.5 0.078125 hx
-1.83594 0.117188 -1.5 0.078125 hx
-1.83594 0.195312 -1.5 0.078125 hx
-1.83594 0.273438 -0.5 0.078125 hx
-1.83594 0.195312 -1.5 0.078125 hx
-1.83594 0.273438 -0.5 0.078125 hx
-1.83594 0.351562 -0.5 0.078125 hx
-1.75781 0.117188 -2.5 0.078125 hx
-1.75781 0.195312 -2.5 0.078125 hx
-1.75781 0.273438 -1.5 0.078125 hx
-1.75781 0.195312 -2.5 0.078125 hx
-1.75781 0.273438 -1.5 0.078125 hx
-1.75781 0.351562 -1.5 0.078125 hx
-1.67969 -0.0390625 -3.5 0.078125 hx
-1.67969 0.0390625 -3.5 0.078125 hx
-1.67969 0.117188 -3.5 0.078125 hx
-1.67969 0.0390625 -3.5 0.078125 hx
-1.67969 0.117188 -3.5 0.078125 hx
-1.67969 0.195312 -3.5 0.078125 hx
-1.60156 -0.0390625 -4.5 0.078125 hx
-1.60156 0.0390625 -4.5 0.078125 hx
-1.60156 0.117188 -4.5 0.078125 hx
-1.60156 0.0390625 -4.5 0.078125 hx
-1.60156 0.117188 -4.5 0.078125 hx
-1.60156 0.195312 -4.5 0.078125 hx
-1.67969 0.117188 -3.5 0.078125 hx
-1.67969 0.195312 -3.5 0.078125 hx
-1.67969 0.273438 -2.5 0.078125 hx
-1.67969 0.195312 -3.5 0.078125 hx
-1.67969 0.273438 -2.5 0.078125 hx
-1.67969 0.351562 -2.5 0.078125 hx
-1.60156 0.117188 -4.5 0.078125 hx
-1.60156 0.195312 -4.5 0.078125 hx
-1.60156 0.273438 -3.5 0.078125 hx
-1.60156 0.195312 -4.5 0.078125 hx
-1.60156 0.273438 -3.5 0.078125 hx
-1.60156 0.351562 -3.5 0.078125 hx
-1.83594 0.273438 -0.5 0.078125 hx
-1.83594 0.351562 -0.5 0.078125 hx
-1.83594 0.429688 0.5 0.078125 hx
-1.83594 0.351562 -0.5 0.078125 hx
-1.83594 0.429688 0.5 0.078125 hx
-1.83594 0.507812 0.5 0.078125 hx
-1.75781 0.273438 -1.5 0.078125 hx
-1.75781 0.351562 -1.5 0.078125 hx
-1.75781 0.429688 -0.5 0.078125 hx
-1.75781 0.351562 -1.5 0.078125 hx
-1.75781 0.429688 -0.5 0.078125 hx
-1.75781 0.507812 -0.5 0.078125 hx
-1.83594 0.429688 0.5 0.078125 hx
-1.83594 0.507812 0.5 0.078125 hx
-1.83594 0.585938 1.5 0.078125 hx
-1.83594 0.507812 0.5 0.078125 hx
-1.83594 0.585938 1.5 0.078125 hx
-1.83594 0.664062 2.5 0.078125 hx
-1.75781 0.429688 -0.5 0.078125 hx
-1.75781 0.507812 -0.5 0.078125 hx
-1.75781 0.585938 0.5 0.078125 hx
-1.75781 0.507812 -0.5 0.078125 hx
-1.75781 0.585938 0.5 0.078125 hx
-1.75781 0.664062 1.5 0.078125 hx
-1.67969 0.273438 -2.5 0.078125 hx
-1.67969 0.351562 -2.5 0.078125 hx
-1.67969 0.429688 -1.5 0.078125 hx
-1.67969 0.351562 -2.5 0.078125 hx
-1.67969 0.429688 -1.5 0.078125 hx
-1.67969 0.507812 -1.5 0.078125 hx
-1.60156 0.273438 -3.5 0.078125 hx
-1.60156 0.351562 -3.5 0.078125 hx
-1.60156 0.429688 -2.5 0.078125 hx
-1.60156 0.351562 -3.5 0.078125 hx
-1.60156 0.429688 -2.5 0.078125 hx
-1.60156 0.507812 -2.5 0.078125 hx
-1.67969 0.429688 -1.5 0.078125 hx
-1.67969 0.507812 -1.5 0.078125 hx
-1.67969 0.585938 -0.5 0.078125 hx
-1.67969 0.507812 -1.5 0.078125 hx
-1.67969 0.585938 -0.5 0.078125 hx
-1.67969 0.664062 0.5 0.078125 hx
-1.60156 0.429688 -2.5 0.078125 hx
-1.60156 0.507812 -2.5 0.078125 hx
-1.60156 0.585938 -1.5 0.078125 hx
-1.60156 0.507812 -2.5 0.078125 hx
-1.60156 0.585938 -1.5 0.078125 hx
-1.60156 0.664062 -0.5 0.078125 hx
-1.52344 -0.0390625 -5.5 0.078125 hx
-1.52344 0.0390625 -5.5 0.078125 hx
-1.52344 0.117188 -5.5 0.078125 hx
-1.52344 0.0390625 -5.5 0.078125 hx
-1.52344 0.117188 -5.5 0.078125 hx
-1.52344 0.195312 -5.5 0.078125 hx
-1.52344 0.117188 -5.5 0.078125 hx
-1.52344 0.195312 -5.5 0.078125 hx
-1.52344 0.273438 -4.5 0.078125 hx
-1.52344 0.195312 -5.5 0.078125 hx
-1.52344 0.273438 -4.5 0.078125 hx
-1.52344 0.351562 -4.5 0.078125 hx
-1.44531 0.273438 -5.5 0.078125 hx
-1.44531 0.273438 -5.5 0.078125 hx
-1.44531 0.351562 -5.5 0.078125 hx
-1.52344 0.273438 -4.5 0.078125 hx
-1.52344 0.351562 -4.5 0.078125 hx
-1.52344 0.429688 -3.5 0.078125 hx
-1.52344 0.351562 -4.5 0.078125 hx
-1.52344 0.429688 -3.5 0.078125 hx
-1.52344 0.507812 -3.5 0.078125 hx
-1.44531 0.273438 -5.5 0.078125 hx
-1.44531 0.351562 -5.5 0.078125 hx
-1.44531 0.429688 -4.5 0.078125 hx
-1.44531 0.351562 -5.5 0.078125 hx
-1.44531 0.429688 -4.5 0.078125 hx
-1.44531 0.507812 -4.5 0.078125 hx
-1.52344 0.429688 -3.5 0.078125 hx
-1.52344 0.507812 -3.5 0.078125 hx
-1.52344 0.585938 -2.5 0.078125 hx
-1.52344 0.507812 -3.5 0.078125 hx
-1.52344 0.585938 -2.5 0.078125 hx
-1.52344 0.664062 -1.5 0.078125 hx
-1.44531 0.429688 -4.5 0.078125 hx
-1.44531 0.507812 -4.5 0.078125 hx
-1.44531 0.585938 -3.5 0.078125 hx
-1.44531 0.507812 -4.5 0.078125 hx
-1.44531 0.585938 -3.5 0.078125 hx
-1.44531 0.664062 -2.5 0.078125 hx
-1.36719 0.429688 -5.5 0.078125 hx
-1.36719 0.429688 -5.5 0.078125 hx
-1.36719 0.507812 -5.5 0.078125 hx
-1.36719 0.429688 -5.5 0.078125 hx
-1.36719 0.507812 -5.5 0.078125 hx
-1.36719 0.585938 -4.5 0.078125 hx
-1.36719 0.507812 -5.5 0.078125 hx
-1.36719 0.585938 -4.5 0.078125 hx
-1.36719 0.664062 -3.5 0.078125 hx
-1.28906 0.585938 -5.5 0.078125 hx
-1.28906 0.585938 -5.5 0.078125 hx
-1.28906 0.664062 -4.5 0.078125 hx
-1.83594 0.585938 1.5 0.078125 hx
-1.83594 0.664062 2.5 0.078125 hx
-1.83594 0.742188 3.5 0.078125 hx
-1.83594 0.664062 2.5 0.078125 hx
-1.83594 0.742188 3.5 0.078125 hx
-1.83594 0.820312 4.5 0.078125 hx
