-0.5 0.00118333 
-0.49 0.00546417 
-0.48 0.00974501 
-0.47 0.0140259 
-0.46 0.0183067 
-0.45 0.0225875 
-0.44 0.0268684 
-0.43 0.0315766 
-0.42 0.0364273 
-0.41 0.0412779 
-0.4 0.0461286 
-0.39 0.0509793 
-0.38 0.05583 
-0.37 0.0606806 
-0.36 0.0655313 
-0.35 0.070382 
-0.34 0.0752326 
-0.33 0.0800833 
-0.32 0.084934 
-0.31 0.0901708 
-0.3 0.096566 
-0.29 0.102961 
-0.28 0.109357 
-0.27 0.115752 
-0.26 0.122147 
-0.25 0.128542 
-0.24 0.134938 
-0.23 0.141333 
-0.22 0.147728 
-0.21 0.154123 
-0.2 0.160519 
-0.19 0.166914 
-0.18 0.175172 
-0.17 0.184052 
-0.16 0.192931 
-0.15 0.201811 
-0.14 0.21069 
-0.13 0.21957 
-0.12 0.228449 
-0.11 0.237329 
-0.1 0.246208 
-0.09 0.255088 
-0.08 0.263967 
-0.07 0.272847 
-0.06 0.282522 
-0.05 0.294584 
-0.04 0.306645 
-0.03 0.318707 
-0.02 0.330768 
-0.01 0.34283 
3.08781e-16 0.354891 
0.01 0.366953 
0.02 0.379014 
0.03 0.391076 
0.04 0.403137 
0.05 0.415199 
0.06 0.42726 
0.07 0.441847 
0.08 0.457276 
0.09 0.472704 
0.1 0.488132 
0.11 0.503561 
0.12 0.518989 
0.13 0.534417 
0.14 0.549846 
0.15 0.565274 
0.16 0.580703 
0.17 0.596131 
0.18 0.611559 
0.19 0.626631 
0.2 0.640633 
0.21 0.654634 
0.22 0.668636 
0.23 0.682637 
0.24 0.696639 
0.25 0.71064 
0.26 0.724642 
0.27 0.738643 
0.28 0.752645 
0.29 0.766646 
0.3 0.780648 
0.31 0.794649 
0.32 0.80643 
0.33 0.817471 
0.34 0.828512 
0.35 0.839553 
0.36 0.850594 
0.37 0.861635 
0.38 0.872676 
0.39 0.883717 
0.4 0.894757 
0.41 0.905798 
0.42 0.916839 
0.43 0.92788 
0.44 0.938714 
0.45 0.948929 
0.46 0.959143 
0.47 0.969357 
0.48 0.979571 
0.49 0.989786 
