i: 100 t: 0.48 dt: 0.005 #Cells: 1024 Wall clock time (s): 31.873 CPU time (s): 31.3452 
i: 102 t: 0.49 dt: 0.005 #Cells: 1024 Wall clock time (s): 31.8798 CPU time (s): 31.3519 
i: 104 t: 0.5 dt: 0.005 #Cells: 1024 Wall clock time (s): 31.8868 CPU time (s): 34.5013 
i: 106 t: 0.51 dt: 0.005 #Cells: 1024 Wall clock time (s): 35.0586 CPU time (s): 34.5097 
i: 108 t: 0.52 dt: 0.005 #Cells: 1024 Wall clock time (s): 35.068 CPU time (s): 34.5188 
i: 110 t: 0.53 dt: 0.005 #Cells: 1024 Wall clock time (s): 35.074 CPU time (s): 34.5247 
i: 112 t: 0.54 dt: 0.005 #Cells: 1024 Wall clock time (s): 35.0817 CPU time (s): 34.5323 
i: 114 t: 0.55 dt: 0.005 #Cells: 1024 Wall clock time (s): 35.0879 CPU time (s): 37.7011 
i: 116 t: 0.56 dt: 0.005 #Cells: 1024 Wall clock time (s): 38.2829 CPU time (s): 37.7094 
i: 118 t: 0.57 dt: 0.005 #Cells: 1024 Wall clock time (s): 38.2914 CPU time (s): 37.7181 
i: 120 t: 0.58 dt: 0.005 #Cells: 1024 Wall clock time (s): 38.3009 CPU time (s): 37.7273 
i: 122 t: 0.59 dt: 0.005 #Cells: 1024 Wall clock time (s): 38.3077 CPU time (s): 37.7339 
i: 124 t: 0.6 dt: 0.005 #Cells: 1024 Wall clock time (s): 38.3149 CPU time (s): 40.8171 
i: 126 t: 0.61 dt: 0.005 #Cells: 1024 Wall clock time (s): 41.4129 CPU time (s): 40.8239 
i: 128 t: 0.62 dt: 0.005 #Cells: 1024 Wall clock time (s): 41.4202 CPU time (s): 40.831 
i: 130 t: 0.63 dt: 0.005 #Cells: 1024 Wall clock time (s): 41.427 CPU time (s): 40.8378 
i: 132 t: 0.64 dt: 0.005 #Cells: 1024 Wall clock time (s): 41.4348 CPU time (s): 40.8454 
i: 134 t: 0.65 dt: 0.005 #Cells: 1024 Wall clock time (s): 41.4408 CPU time (s): 43.9355 
i: 136 t: 0.66 dt: 0.005 #Cells: 1024 Wall clock time (s): 44.5455 CPU time (s): 43.9429 
i: 138 t: 0.67 dt: 0.005 #Cells: 1024 Wall clock time (s): 44.5529 CPU time (s): 43.95 
i: 140 t: 0.68 dt: 0.005 #Cells: 1024 Wall clock time (s): 44.559 CPU time (s): 43.956 
i: 142 t: 0.69 dt: 0.005 #Cells: 1024 Wall clock time (s): 44.5666 CPU time (s): 43.9635 
i: 144 t: 0.7 dt: 0.005 #Cells: 1024 Wall clock time (s): 44.5728 CPU time (s): 46.9592 
i: 146 t: 0.71 dt: 0.005 #Cells: 1024 Wall clock time (s): 47.5834 CPU time (s): 46.9661 
i: 148 t: 0.72 dt: 0.005 #Cells: 1024 Wall clock time (s): 47.5913 CPU time (s): 46.9736 
i: 150 t: 0.73 dt: 0.005 #Cells: 1024 Wall clock time (s): 47.5973 CPU time (s): 46.9795 
i: 152 t: 0.74 dt: 0.005 #Cells: 1024 Wall clock time (s): 47.605 CPU time (s): 46.9871 
i: 154 t: 0.75 dt: 0.005 #Cells: 1024 Wall clock time (s): 47.6122 CPU time (s): 49.9604 
i: 156 t: 0.76 dt: 0.005 #Cells: 1024 Wall clock time (s): 50.6172 CPU time (s): 49.9689 
i: 158 t: 0.77 dt: 0.005 #Cells: 1024 Wall clock time (s): 50.6259 CPU time (s): 49.9771 
i: 160 t: 0.78 dt: 0.005 #Cells: 1024 Wall clock time (s): 50.6333 CPU time (s): 49.9844 
i: 162 t: 0.79 dt: 0.005 #Cells: 1024 Wall clock time (s): 50.6407 CPU time (s): 49.9917 
i: 164 t: 0.8 dt: 0.005 #Cells: 1024 Wall clock time (s): 50.6465 CPU time (s): 53.0732 
i: 166 t: 0.81 dt: 0.005 #Cells: 1024 Wall clock time (s): 53.7457 CPU time (s): 53.0802 
i: 168 t: 0.82 dt: 0.005 #Cells: 1024 Wall clock time (s): 53.7549 CPU time (s): 53.089 
i: 170 t: 0.83 dt: 0.005 #Cells: 1024 Wall clock time (s): 53.7611 CPU time (s): 53.0952 
i: 172 t: 0.84 dt: 0.005 #Cells: 1024 Wall clock time (s): 53.7688 CPU time (s): 53.1026 
i: 174 t: 0.85 dt: 0.005 #Cells: 1024 Wall clock time (s): 53.7746 CPU time (s): 56.264 
i: 176 t: 0.86 dt: 0.005 #Cells: 1024 Wall clock time (s): 56.9494 CPU time (s): 56.2728 
i: 178 t: 0.87 dt: 0.005 #Cells: 1024 Wall clock time (s): 56.9555 CPU time (s): 56.2788 
i: 180 t: 0.88 dt: 0.005 #Cells: 1024 Wall clock time (s): 56.9623 CPU time (s): 56.2859 
i: 182 t: 0.89 dt: 0.005 #Cells: 1024 Wall clock time (s): 56.9709 CPU time (s): 56.2939 
i: 184 t: 0.9 dt: 0.005 #Cells: 1024 Wall clock time (s): 56.9776 CPU time (s): 59.8249 
i: 186 t: 0.91 dt: 0.005 #Cells: 1024 Wall clock time (s): 60.5334 CPU time (s): 59.8362 
i: 188 t: 0.92 dt: 0.005 #Cells: 1024 Wall clock time (s): 60.5427 CPU time (s): 59.8453 
i: 190 t: 0.93 dt: 0.005 #Cells: 1024 Wall clock time (s): 60.5532 CPU time (s): 59.8556 
i: 192 t: 0.94 dt: 0.005 #Cells: 1024 Wall clock time (s): 60.5658 CPU time (s): 59.8681 
i: 194 t: 0.95 dt: 0.005 #Cells: 1024 Wall clock time (s): 60.5804 CPU time (s): 63.1702 
i: 196 t: 0.96 dt: 0.005 #Cells: 1024 Wall clock time (s): 63.8953 CPU time (s): 63.1809 
i: 198 t: 0.97 dt: 0.005 #Cells: 1024 Wall clock time (s): 63.9024 CPU time (s): 63.1871 
i: 200 t: 0.98 dt: 0.005 #Cells: 1024 Wall clock time (s): 63.9085 CPU time (s): 63.1932 
i: 202 t: 0.99 dt: 0.005 #Cells: 1024 Wall clock time (s): 63.9158 CPU time (s): 63.2003 
i: 204 t: 1 dt: 0.005 #Cells: 1024 Wall clock time (s): 63.9218 CPU time (s): 66.2658 
i: 206 t: 1.01 dt: 0.005 #Cells: 1024 Wall clock time (s): 67.0079 CPU time (s): 66.2729 
i: 208 t: 1.02 dt: 0.005 #Cells: 1024 Wall clock time (s): 67.0166 CPU time (s): 66.2816 
i: 210 t: 1.03 dt: 0.005 #Cells: 1024 Wall clock time (s): 67.024 CPU time (s): 66.289 
i: 212 t: 1.04 dt: 0.005 #Cells: 1024 Wall clock time (s): 67.0324 CPU time (s): 66.297 
i: 214 t: 1.05 dt: 0.005 #Cells: 1024 Wall clock time (s): 67.04 CPU time (s): 69.4168 
i: 216 t: 1.06 dt: 0.005 #Cells: 1024 Wall clock time (s): 70.1747 CPU time (s): 69.4246 
i: 218 t: 1.07 dt: 0.005 #Cells: 1024 Wall clock time (s): 70.1832 CPU time (s): 69.4327 
i: 219 t: 1.08 dt: 0.01 #Cells: 1024 Wall clock time (s): 70.1882 CPU time (s): 69.4376 
i: 221 t: 1.09 dt: 0.005 #Cells: 1024 Wall clock time (s): 70.1987 CPU time (s): 69.448 
i: 222 t: 1.1 dt: 0.01 #Cells: 1024 Wall clock time (s): 70.2038 CPU time (s): 72.5728 
i: 224 t: 1.11 dt: 0.005 #Cells: 1024 Wall clock time (s): 73.3539 CPU time (s): 72.5826 
i: 225 t: 1.12 dt: 0.01 #Cells: 1024 Wall clock time (s): 73.3606 CPU time (s): 72.589 
i: 226 t: 1.13 dt: 0.01 #Cells: 1024 Wall clock time (s): 73.3649 CPU time (s): 72.5932 
i: 228 t: 1.14 dt: 0.005 #Cells: 1024 Wall clock time (s): 73.3734 CPU time (s): 72.6019 
i: 229 t: 1.15 dt: 0.01 #Cells: 1024 Wall clock time (s): 73.3805 CPU time (s): 75.63 
i: 230 t: 1.16 dt: 0.01 #Cells: 1024 Wall clock time (s): 76.4207 CPU time (s): 75.635 
i: 231 t: 1.17 dt: 0.01 #Cells: 1024 Wall clock time (s): 76.4248 CPU time (s): 75.6391 
i: 233 t: 1.18 dt: 0.005 #Cells: 1024 Wall clock time (s): 76.4361 CPU time (s): 75.6501 
i: 234 t: 1.19 dt: 0.01 #Cells: 1024 Wall clock time (s): 76.4421 CPU time (s): 75.6561 
i: 235 t: 1.2 dt: 0.01 #Cells: 1024 Wall clock time (s): 76.4472 CPU time (s): 78.581 
i: 236 t: 1.21 dt: 0.01 #Cells: 1024 Wall clock time (s): 79.3811 CPU time (s): 78.5849 
i: 237 t: 1.22 dt: 0.01 #Cells: 1024 Wall clock time (s): 79.3855 CPU time (s): 78.5894 
i: 238 t: 1.23 dt: 0.01 #Cells: 1024 Wall clock time (s): 79.3914 CPU time (s): 78.5952 
i: 239 t: 1.24 dt: 0.01 #Cells: 1024 Wall clock time (s): 79.3951 CPU time (s): 78.5989 
i: 241 t: 1.25 dt: 0.005 #Cells: 1024 Wall clock time (s): 79.4059 CPU time (s): 81.5042 
i: 242 t: 1.26 dt: 0.01 #Cells: 1024 Wall clock time (s): 82.3231 CPU time (s): 81.5108 
i: 243 t: 1.27 dt: 0.01 #Cells: 1024 Wall clock time (s): 82.3298 CPU time (s): 81.5173 
i: 244 t: 1.28 dt: 0.01 #Cells: 1024 Wall clock time (s): 82.335 CPU time (s): 81.5226 
i: 245 t: 1.29 dt: 0.01 #Cells: 1024 Wall clock time (s): 82.3396 CPU time (s): 81.5272 
i: 246 t: 1.3 dt: 0.01 #Cells: 1024 Wall clock time (s): 82.346 CPU time (s): 84.4158 
i: 247 t: 1.31 dt: 0.01 #Cells: 1024 Wall clock time (s): 85.2563 CPU time (s): 84.4201 
i: 248 t: 1.32 dt: 0.01 #Cells: 1024 Wall clock time (s): 85.2623 CPU time (s): 84.4259 
i: 249 t: 1.33 dt: 0.01 #Cells: 1024 Wall clock time (s): 85.267 CPU time (s): 84.4306 
i: 250 t: 1.34 dt: 0.01 #Cells: 1024 Wall clock time (s): 85.2722 CPU time (s): 84.4356 
i: 251 t: 1.35 dt: 0.01 #Cells: 1024 Wall clock time (s): 85.2766 CPU time (s): 87.3824 
i: 252 t: 1.36 dt: 0.01 #Cells: 1024 Wall clock time (s): 88.2362 CPU time (s): 87.3867 
i: 253 t: 1.37 dt: 0.01 #Cells: 1024 Wall clock time (s): 88.2406 CPU time (s): 87.3911 
i: 254 t: 1.38 dt: 0.01 #Cells: 1024 Wall clock time (s): 88.2451 CPU time (s): 87.3956 
i: 255 t: 1.39 dt: 0.01 #Cells: 1024 Wall clock time (s): 88.249 CPU time (s): 87.3992 
i: 256 t: 1.4 dt: 0.01 #Cells: 1024 Wall clock time (s): 88.2528 CPU time (s): 90.4759 
i: 257 t: 1.41 dt: 0.01 #Cells: 1024 Wall clock time (s): 91.3544 CPU time (s): 90.4798 
i: 258 t: 1.42 dt: 0.01 #Cells: 1024 Wall clock time (s): 91.3579 CPU time (s): 90.4834 
i: 259 t: 1.43 dt: 0.01 #Cells: 1024 Wall clock time (s): 91.3643 CPU time (s): 90.4896 
i: 260 t: 1.44 dt: 0.01 #Cells: 1024 Wall clock time (s): 91.3681 CPU time (s): 90.4932 
i: 261 t: 1.45 dt: 0.01 #Cells: 1024 Wall clock time (s): 91.3718 CPU time (s): 93.5058 
i: 262 t: 1.46 dt: 0.01 #Cells: 1024 Wall clock time (s): 94.3988 CPU time (s): 93.5099 
i: 263 t: 1.47 dt: 0.01 #Cells: 1024 Wall clock time (s): 94.4028 CPU time (s): 93.5139 
i: 264 t: 1.48 dt: 0.01 #Cells: 1024 Wall clock time (s): 94.4071 CPU time (s): 93.518 
i: 265 t: 1.49 dt: 0.01 #Cells: 1024 Wall clock time (s): 94.4111 CPU time (s): 93.5219 
i: 266 t: 1.5 dt: 0.01 #Cells: 1024 Wall clock time (s): 94.4148 CPU time (s): 96.5071 
i: 267 t: 1.51 dt: 0.01 #Cells: 1024 Wall clock time (s): 97.4217 CPU time (s): 96.511 
i: 268 t: 1.52 dt: 0.01 #Cells: 1024 Wall clock time (s): 97.4259 CPU time (s): 96.5152 
i: 269 t: 1.53 dt: 0.01 #Cells: 1024 Wall clock time (s): 97.4302 CPU time (s): 96.5193 
i: 270 t: 1.54 dt: 0.01 #Cells: 1024 Wall clock time (s): 97.4339 CPU time (s): 96.5229 
i: 271 t: 1.55 dt: 0.01 #Cells: 1024 Wall clock time (s): 97.4372 CPU time (s): 99.4954 
i: 273 t: 1.56 dt: 0.005 #Cells: 1024 Wall clock time (s): 100.433 CPU time (s): 99.5063 
i: 274 t: 1.57 dt: 0.01 #Cells: 1024 Wall clock time (s): 100.438 CPU time (s): 99.5115 
i: 275 t: 1.58 dt: 0.01 #Cells: 1024 Wall clock time (s): 100.444 CPU time (s): 99.517 
i: 276 t: 1.59 dt: 0.01 #Cells: 1024 Wall clock time (s): 100.449 CPU time (s): 99.5224 
i: 277 t: 1.6 dt: 0.01 #Cells: 1024 Wall clock time (s): 100.454 CPU time (s): 102.523 
i: 278 t: 1.61 dt: 0.01 #Cells: 1024 Wall clock time (s): 103.47 CPU time (s): 102.528 
i: 279 t: 1.62 dt: 0.01 #Cells: 1024 Wall clock time (s): 103.474 CPU time (s): 102.532 
i: 280 t: 1.63 dt: 0.01 #Cells: 1024 Wall clock time (s): 103.479 CPU time (s): 102.537 
i: 281 t: 1.64 dt: 0.01 #Cells: 1024 Wall clock time (s): 103.483 CPU time (s): 102.541 
i: 282 t: 1.65 dt: 0.01 #Cells: 1024 Wall clock time (s): 103.488 CPU time (s): 105.527 
i: 283 t: 1.66 dt: 0.01 #Cells: 1024 Wall clock time (s): 106.497 CPU time (s): 105.532 
i: 284 t: 1.67 dt: 0.01 #Cells: 1024 Wall clock time (s): 106.501 CPU time (s): 105.536 
i: 285 t: 1.68 dt: 0.01 #Cells: 1024 Wall clock time (s): 106.506 CPU time (s): 105.54 
i: 286 t: 1.69 dt: 0.01 #Cells: 1024 Wall clock time (s): 106.509 CPU time (s): 105.544 
i: 287 t: 1.7 dt: 0.01 #Cells: 1024 Wall clock time (s): 106.513 CPU time (s): 108.638 
i: 288 t: 1.71 dt: 0.01 #Cells: 1024 Wall clock time (s): 109.631 CPU time (s): 108.642 
i: 289 t: 1.72 dt: 0.01 #Cells: 1024 Wall clock time (s): 109.636 CPU time (s): 108.647 
i: 290 t: 1.73 dt: 0.01 #Cells: 1024 Wall clock time (s): 109.64 CPU time (s): 108.651 
i: 291 t: 1.74 dt: 0.01 #Cells: 1024 Wall clock time (s): 109.644 CPU time (s): 108.655 
i: 292 t: 1.75 dt: 0.01 #Cells: 1024 Wall clock time (s): 109.647 CPU time (s): 111.631 
i: 293 t: 1.76 dt: 0.01 #Cells: 1024 Wall clock time (s): 112.649 CPU time (s): 111.64 
i: 294 t: 1.77 dt: 0.01 #Cells: 1024 Wall clock time (s): 112.654 CPU time (s): 111.645 
i: 295 t: 1.78 dt: 0.01 #Cells: 1024 Wall clock time (s): 112.658 CPU time (s): 111.649 
i: 296 t: 1.79 dt: 0.01 #Cells: 1024 Wall clock time (s): 112.662 CPU time (s): 111.652 
i: 297 t: 1.8 dt: 0.01 #Cells: 1024 Wall clock time (s): 112.666 CPU time (s): 114.608 
i: 298 t: 1.81 dt: 0.01 #Cells: 1024 Wall clock time (s): 115.644 CPU time (s): 114.612 
i: 299 t: 1.82 dt: 0.01 #Cells: 1024 Wall clock time (s): 115.649 CPU time (s): 114.617 
i: 300 t: 1.83 dt: 0.01 #Cells: 1024 Wall clock time (s): 115.654 CPU time (s): 114.622 
i: 301 t: 1.84 dt: 0.01 #Cells: 1024 Wall clock time (s): 115.658 CPU time (s): 114.626 
i: 302 t: 1.85 dt: 0.01 #Cells: 1024 Wall clock time (s): 115.661 CPU time (s): 117.621 
i: 303 t: 1.86 dt: 0.01 #Cells: 1024 Wall clock time (s): 118.68 CPU time (s): 117.63 
i: 304 t: 1.87 dt: 0.01 #Cells: 1024 Wall clock time (s): 118.684 CPU time (s): 117.634 
i: 305 t: 1.88 dt: 0.01 #Cells: 1024 Wall clock time (s): 118.687 CPU time (s): 117.637 
i: 306 t: 1.89 dt: 0.01 #Cells: 1024 Wall clock time (s): 118.691 CPU time (s): 117.641 
