-0.625 0.381774
-0.629705 0.390625

-0.629846 0.390625
-0.635713 0.46875

-0.636299 0.46875
-0.625 0.497708

-0.546875 0.293891
-0.570757 0.3125

-0.546875 0.297603
-0.46875 0.253724

-0.390625 0.22852
-0.406632 0.234375

-0.46875 0.256033
-0.409536 0.234375

-0.390625 0.228709
-0.3125 0.208321

-0.625 0.375297
-0.575024 0.3125

-0.625 0.483112
-0.600055 0.546875

-0.598156 0.546875
-0.546875 0.62286

-0.546875 0.619071
-0.542649 0.625

-0.3125 0.208819
-0.234375 0.193594

-0.234375 0.193912
-0.15625 0.182219

-0.15625 0.182432
-0.078125 0.17321

-0.078125 0.173876
0 0.165368

-0.542771 0.625
-0.480157 0.703125

-0.478045 0.703125
-0.46875 0.714336

-0.46875 0.715541
-0.414079 0.78125

-0.413372 0.78125
-0.390625 0.808878

-0.390625 0.809361
-0.349428 0.859375

-0.347387 0.859375
-0.3125 0.904448

-0.3125 0.903575
-0.287112 0.9375

-0.287792 0.9375
-0.234375 1.01398

-0.234375 1.0137
-0.23309 1.01562

-0.233139 1.01562
-0.182702 1.09375

-0.181583 1.09375
-0.15625 1.13879

-0.15625 1.13888
-0.137691 1.17188

-0.138913 1.17188
-0.101168 1.25

-0.0998314 1.25
-0.078125 1.30352

-0.078125 1.30477
-0.0686523 1.32812

-0.0690132 1.32812
-0.0443351 1.40625

-0.0429077 1.40625
-0.0266689 1.48438

-0.0236715 1.48438
-0.0247215 1.5625

-0.0292719 1.5625
-0.0445049 1.64062

-0.048991 1.64062
-0.0603337 1.71875

-0.0591276 1.71875
-0.0600202 1.79688

-0.0584816 1.79688
-0.0544137 1.875

-0.0538502 1.875
-0.0490257 1.95312

-0.048969 1.95312
-0.0446284 2.03125

-0.0446366 2.03125
-0.0408771 2.10938

-0.0409093 2.10938
-0.03765 2.1875

-0.0376707 2.1875
-0.0348058 2.26562

-0.0348283 2.26562
-0.0322717 2.34375

-0.0322709 2.34375
-0.0299792 2.42188

-0.0299943 2.42188
-0.0279389 2.5

-0.0279463 2.5
